Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,CFR,RecoveryRate
16733,2021-07-04,8:00 AM,Puducherry,-,-,113920,1760,117787,1.4942226221909038,96.71695518181124
16734,2021-07-04,8:00 AM,Punjab,-,-,577624,16103,596265,2.7006448475090776,96.87370548330021
16735,2021-07-04,8:00 AM,Rajasthan,-,-,942469,8934,952663,0.9377922728184048,98.92994689622668
16736,2021-07-04,8:00 AM,Sikkim,-,-,18589,308,20955,1.4698162729658792,88.70913863039847
16737,2021-07-04,8:00 AM,Tamil Nadu,-,-,2423606,32933,2492420,1.3213262612240313,97.23906885677374
16738,2021-07-04,8:00 AM,Telangana,-,-,609947,3684,626085,0.5884185054744963,97.42239472276128
16739,2021-07-04,8:00 AM,Tripura,-,-,62843,692,67451,1.0259299343226935,93.16837407896102
16740,2021-07-04,8:00 AM,Uttarakhand,-,-,331494,7331,340646,2.1520875043300083,97.31333994821604
16741,2021-07-04,8:00 AM,Uttar Pradesh,-,-,1681412,22622,1706495,1.325641153358199,98.5301451220191
16742,2021-07-04,8:00 AM,West Bengal,-,-,1467038,17779,1504097,1.1820381265304034,97.53612965121266
16743,2021-07-05,8:00 AM,Andaman and Nicobar Islands,-,-,7333,128,7482,1.710772520716386,98.00855386260359
16744,2021-07-05,8:00 AM,Andhra Pradesh,-,-,1854754,12844,1902923,0.6749616248266482,97.4686837039649
16745,2021-07-05,8:00 AM,Arunachal Pradesh,-,-,33967,177,37105,0.4770246597493599,91.54291874410457
16746,2021-07-05,8:00 AM,Assam,-,-,489040,4652,517194,0.8994690580323825,94.55639469908776
16747,2021-07-05,8:00 AM,Bihar,-,-,711490,9601,722527,1.3288084735933743,98.47244462836683
16748,2021-07-05,8:00 AM,Chandigarh,-,-,60777,808,61728,1.3089683773976153,98.4593701399689
16749,2021-07-05,8:00 AM,Chhattisgarh,-,-,976917,13456,995718,1.3513866375821266,98.11181479093479
16750,2021-07-05,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10527,4,10569,0.037846532311476964,99.6026114107295
16751,2021-07-05,8:00 AM,Delhi,-,-,1408567,24995,1434554,1.74235337254645,98.18849621554853
16752,2021-07-05,8:00 AM,Goa,-,-,162276,3073,167436,1.835328125373277,96.91822547122483
16753,2021-07-05,8:00 AM,Gujarat,-,-,811297,10069,823833,1.2222137253545318,98.4783323804703
16754,2021-07-05,8:00 AM,Haryana,-,-,758231,9486,768903,1.2337056819910965,98.61204859390587
16755,2021-07-05,8:00 AM,Himachal Pradesh,-,-,197794,3483,202642,1.7187947217259998,97.60760355701187
16756,2021-07-05,8:00 AM,Jammu and Kashmir,-,-,308672,4337,316976,1.3682423905910857,97.38024329917722
16757,2021-07-05,8:00 AM,Jharkhand,-,-,340164,5115,345937,1.478592922988868,98.33119903335
16758,2021-07-05,8:00 AM,Karnataka,-,-,2773407,35367,2853643,1.23936315790027,97.18829580294381
16759,2021-07-05,8:00 AM,Kerala,-,-,2855460,13716,2973684,0.4612460503537027,96.02432538225312
16760,2021-07-05,8:00 AM,Ladakh,-,-,19690,204,20120,1.0139165009940359,97.86282306163022
16761,2021-07-05,8:00 AM,Lakshadweep,-,-,9577,49,9900,0.4949494949494949,96.73737373737373
16762,2021-07-05,8:00 AM,Madhya Pradesh,-,-,780495,9009,789983,1.1404042871808633,98.7989614966398
16763,2021-07-05,8:00 AM,Maharashtra,-,-,5848693,123030,6098177,2.0174881772044335,95.90887571810394
16764,2021-07-05,8:00 AM,Manipur,-,-,64931,1196,72286,1.654538914865949,89.82513903107102
16765,2021-07-05,8:00 AM,Meghalaya,-,-,46228,862,51524,1.6730067541339957,89.72129493051781
16766,2021-07-05,8:00 AM,Mizoram,-,-,17661,95,21337,0.44523597506678536,82.7717111121526
16767,2021-07-05,8:00 AM,Nagaland,-,-,23786,499,25519,1.9554057760884047,93.20898154316392
16768,2021-07-05,8:00 AM,Odisha,-,-,890778,4196,921896,0.45514895389501636,96.6245650268577
16769,2021-07-05,8:00 AM,Puducherry,-,-,114192,1761,117959,1.4928915979280937,96.80651751879891
16770,2021-07-05,8:00 AM,Punjab,-,-,577982,16110,596416,2.701134778409701,96.90920431376757
16771,2021-07-05,8:00 AM,Rajasthan,-,-,942616,8938,952734,0.9381422306750887,98.93800368203507
16772,2021-07-05,8:00 AM,Sikkim,-,-,18722,308,21131,1.4575741801145237,88.59968766267569
16773,2021-07-05,8:00 AM,Tamil Nadu,-,-,2427988,33005,2496287,1.322163677493814,97.26397645783518
16774,2021-07-05,8:00 AM,Telangana,-,-,611035,3691,626690,0.5889674320636998,97.50195471445213
16775,2021-07-05,8:00 AM,Tripura,-,-,63209,692,67677,1.0225039525983717,93.39805251414809
16776,2021-07-05,8:00 AM,Uttarakhand,-,-,331642,7333,340724,2.152181824585295,97.33449947758302
16777,2021-07-05,8:00 AM,Uttar Pradesh,-,-,1681717,22640,1706621,1.3265979968604629,98.54074220345349
16778,2021-07-05,8:00 AM,West Bengal,-,-,1468815,17799,1505394,1.1823482756009391,97.57013778452685
16779,2021-07-06,8:00 AM,Andaman and Nicobar Islands,-,-,7339,128,7482,1.710772520716386,98.08874632451217
16780,2021-07-06,8:00 AM,Andhra Pradesh,-,-,1858189,12870,1905023,0.675582394543268,97.54155199176073
16781,2021-07-06,8:00 AM,Arunachal Pradesh,-,-,34234,179,37531,0.47693906370733524,91.21526205003863
16782,2021-07-06,8:00 AM,Assam,-,-,491561,4683,519834,0.9008645067463844,94.56114836659395
16783,2021-07-06,8:00 AM,Bihar,-,-,711692,9606,722603,1.3293606586189097,98.49004225003218
16784,2021-07-06,8:00 AM,Chandigarh,-,-,60815,809,61740,1.310333657272433,98.50178166504698
16785,2021-07-06,8:00 AM,Chhattisgarh,-,-,977360,13457,996037,1.3510542279051883,98.12486885527345
16786,2021-07-06,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10530,4,10569,0.037846532311476964,99.63099630996311
16787,2021-07-06,8:00 AM,Delhi,-,-,1408699,24997,1434608,1.7424271996252634,98.19400142756767
16788,2021-07-06,8:00 AM,Goa,-,-,162557,3075,167566,1.8350978122053399,97.01073010037837
16789,2021-07-06,8:00 AM,Gujarat,-,-,811491,10071,823895,1.222364500330746,98.49446834851528
16790,2021-07-06,8:00 AM,Haryana,-,-,758348,9496,768957,1.2349195078528448,98.6203389786425
16791,2021-07-06,8:00 AM,Himachal Pradesh,-,-,197959,3484,202800,1.7179487179487178,97.6129191321499
16792,2021-07-06,8:00 AM,Jammu and Kashmir,-,-,309133,4343,317250,1.3689519306540583,97.44144996059889
16793,2021-07-06,8:00 AM,Jharkhand,-,-,340257,5117,345983,1.4789744004763241,98.34500539043826
16794,2021-07-06,8:00 AM,Karnataka,-,-,2779038,35434,2856491,1.2404730139181255,97.28852637729298
16795,2021-07-06,8:00 AM,Kerala,-,-,2866806,13818,2981721,0.46342364023998217,96.14601768575933
16796,2021-07-06,8:00 AM,Ladakh,-,-,19709,204,20129,1.013463162601222,97.91345819464455
16797,2021-07-06,8:00 AM,Lakshadweep,-,-,9609,49,9936,0.49315619967793883,96.70893719806763
16798,2021-07-06,8:00 AM,Madhya Pradesh,-,-,780534,9015,790015,1.1411175737169548,98.79989620450245
16799,2021-07-06,8:00 AM,Maharashtra,-,-,5861720,123136,6104917,2.016997118879749,96.01637499739964
16800,2021-07-06,8:00 AM,Manipur,-,-,65540,1204,72718,1.6557111031656537,90.12899144640942
16801,2021-07-06,8:00 AM,Meghalaya,-,-,46676,871,51901,1.678195025144024,89.93275659428528
16802,2021-07-06,8:00 AM,Mizoram,-,-,18026,98,21854,0.4484304932735426,82.48375583417223
16803,2021-07-06,8:00 AM,Nagaland,-,-,23868,499,25559,1.9523455534254077,93.38393520873274
16804,2021-07-06,8:00 AM,Odisha,-,-,894104,4248,924699,0.4593927321214796,96.69135578171925
16805,2021-07-06,8:00 AM,Puducherry,-,-,114454,1762,118087,1.4921202164505831,96.92345474099604
16806,2021-07-06,8:00 AM,Punjab,-,-,578310,16122,596550,2.702539602715615,96.94241890872517
16807,2021-07-06,8:00 AM,Rajasthan,-,-,942756,8941,952789,0.9384029412598173,98.94698616377812
16808,2021-07-06,8:00 AM,Sikkim,-,-,19048,309,21226,1.4557618015641194,89.73899934043155
16809,2021-07-06,8:00 AM,Tamil Nadu,-,-,2432017,33059,2500002,1.3223589421128463,97.28060217551825
16810,2021-07-06,8:00 AM,Telangana,-,-,612096,3698,627498,0.5893245874887251,97.54549018482928
16811,2021-07-06,8:00 AM,Tripura,-,-,63492,697,68151,1.0227289401476134,93.16370999691861
16812,2021-07-06,8:00 AM,Uttarakhand,-,-,331903,7335,340793,2.15233294111088,97.39137834403876
16813,2021-07-06,8:00 AM,Uttar Pradesh,-,-,1681912,22646,1706739,1.326857826533524,98.54535462071237
16814,2021-07-06,8:00 AM,West Bengal,-,-,1470512,17817,1506279,1.182848595778073,97.62547310292449
16815,2021-07-07,8:00 AM,Andaman and Nicobar Islands,-,-,7343,128,7487,1.7096300253773205,98.07666622145051
16816,2021-07-07,8:00 AM,Andhra Pradesh,-,-,1861937,12898,1908065,0.675972778705128,97.58247229523104
16817,2021-07-07,8:00 AM,Arunachal Pradesh,-,-,34525,181,37879,0.477837324110985,91.14548958525832
16818,2021-07-07,8:00 AM,Assam,-,-,493306,4717,522267,0.9031778764501681,94.45475207125857
16819,2021-07-07,8:00 AM,Bihar,-,-,711913,9612,722746,1.3299278031286232,98.50113317818432
16820,2021-07-07,8:00 AM,Chandigarh,-,-,60837,809,61752,1.3100790257805415,98.51826661484648
16821,2021-07-07,8:00 AM,Chhattisgarh,-,-,977893,13462,996359,1.351119425829445,98.14665195978559
16822,2021-07-07,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10532,4,10575,0.037825059101654845,99.5933806146572
16823,2021-07-07,8:00 AM,Delhi,-,-,1408853,25001,1434687,1.7426100605916133,98.19932849464726
16824,2021-07-07,8:00 AM,Goa,-,-,162787,3079,167823,1.834671052239562,96.99921941569391
16825,2021-07-07,8:00 AM,Gujarat,-,-,811699,10072,823964,1.2223835021918432,98.51146409309145
16826,2021-07-07,8:00 AM,Haryana,-,-,758442,9506,769030,1.2361026227845466,98.62320065537105
16827,2021-07-07,8:00 AM,Himachal Pradesh,-,-,198134,3485,202945,1.717214023503905,97.62940698218729
16828,2021-07-07,8:00 AM,Jammu and Kashmir,-,-,309554,4345,317481,1.3685858366327435,97.50315766927785
16829,2021-07-07,8:00 AM,Jharkhand,-,-,340365,5118,346038,1.4790283148093561,98.36058467567146
16830,2021-07-07,8:00 AM,Karnataka,-,-,2784030,35526,2859595,1.2423437584692938,97.35749293169138
16831,2021-07-07,8:00 AM,Kerala,-,-,2877557,13960,2996094,0.4659399871966634,96.04361545398777
16832,2021-07-07,8:00 AM,Ladakh,-,-,19733,204,20137,1.0130605353329691,97.99374286139941
16833,2021-07-07,8:00 AM,Lakshadweep,-,-,9643,49,9947,0.49261083743842365,96.94380215140244
16834,2021-07-07,8:00 AM,Madhya Pradesh,-,-,780578,9017,790042,1.1413317266676961,98.80208900286314
16835,2021-07-07,8:00 AM,Maharashtra,-,-,5872268,123531,6113335,2.0206810194435607,96.0567022746177
16836,2021-07-07,8:00 AM,Manipur,-,-,66132,1218,73581,1.6553186284502794,89.87646267378807
16837,2021-07-07,8:00 AM,Meghalaya,-,-,47173,880,52358,1.6807364681615033,90.09702433248023
16838,2021-07-07,8:00 AM,Mizoram,-,-,18383,98,22155,0.4423380726698263,82.97449785601444
16839,2021-07-07,8:00 AM,Nagaland,-,-,23982,503,25619,1.9633865490456301,93.61021117139623
16840,2021-07-07,8:00 AM,Odisha,-,-,897362,4299,927186,0.4636610130006277,96.78338542644086
16841,2021-07-07,8:00 AM,Puducherry,-,-,114673,1763,118227,1.4911991338695898,96.99391847885846
16842,2021-07-07,8:00 AM,Punjab,-,-,578590,16131,596736,2.7032054375804377,96.9591243028743
16843,2021-07-07,8:00 AM,Rajasthan,-,-,942882,8942,952836,0.9384616030460646,98.95532914373513
16844,2021-07-07,8:00 AM,Sikkim,-,-,19200,309,21403,1.44372284259216,89.70705041349343
16845,2021-07-07,8:00 AM,Tamil Nadu,-,-,2435872,33132,2503481,1.3234372459786992,97.29940031500139
16846,2021-07-07,8:00 AM,Telangana,-,-,613124,3703,628282,0.5893850213757517,97.58738910234577
16847,2021-07-07,8:00 AM,Tripura,-,-,63964,701,68612,1.0216871684253483,93.22567480907131
16848,2021-07-07,8:00 AM,Uttarakhand,-,-,332006,7338,340882,2.152651064004553,97.39616641535781
16849,2021-07-07,8:00 AM,Uttar Pradesh,-,-,1682130,22656,1706818,1.3273822985227481,98.5535657580363
16850,2021-07-07,8:00 AM,West Bengal,-,-,1472132,17834,1507241,1.1832215286075685,97.67064457508786
16851,2021-07-08,8:00 AM,Andaman and Nicobar Islands,-,-,7349,128,7491,1.7087171272193298,98.10439193699105
16852,2021-07-08,8:00 AM,Andhra Pradesh,-,-,1865956,12919,1911231,0.6759517818620564,97.63110790898641
16853,2021-07-08,8:00 AM,Arunachal Pradesh,-,-,34736,184,38283,0.48063108951754047,90.7347908993548
16854,2021-07-08,8:00 AM,Assam,-,-,496442,4743,524556,0.9041932605860956,94.64041970733345
16855,2021-07-08,8:00 AM,Bihar,-,-,712055,9612,722850,1.3297364598464412,98.50660579649997
16856,2021-07-08,8:00 AM,Chandigarh,-,-,60872,809,61780,1.3094852703140174,98.53026869537067
16857,2021-07-08,8:00 AM,Chhattisgarh,-,-,978208,13464,996689,1.3508727396409512,98.14576061339095
16858,2021-07-08,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10534,4,10576,0.037821482602118005,99.60287443267775
16859,2021-07-08,8:00 AM,Delhi,-,-,1408917,25005,1434780,1.7427758959561743,98.19742399531636
16860,2021-07-08,8:00 AM,Goa,-,-,162983,3082,168015,1.834360027378508,97.00502931285897
16861,2021-07-08,8:00 AM,Gujarat,-,-,811988,10072,824029,1.222287079702292,98.53876501919228
16862,2021-07-08,8:00 AM,Haryana,-,-,758512,9515,769093,1.2371715774295178,98.62422359844648
16863,2021-07-08,8:00 AM,Himachal Pradesh,-,-,198293,3486,203117,1.7162522093177823,97.62501415440362
16864,2021-07-08,8:00 AM,Jammu and Kashmir,-,-,309973,4349,317761,1.3686386938611095,97.54910136863869
16865,2021-07-08,8:00 AM,Jharkhand,-,-,340463,5118,346113,1.4787078208561943,98.36758515282581
16866,2021-07-08,8:00 AM,Karnataka,-,-,2787111,35601,2862338,1.2437734467417894,97.37183379461126
16867,2021-07-08,8:00 AM,Kerala,-,-,2889186,14108,3011694,0.46844068487701607,95.9322560658553
16868,2021-07-08,8:00 AM,Ladakh,-,-,19756,204,20143,1.0127587747604627,98.07873703023382
16869,2021-07-08,8:00 AM,Lakshadweep,-,-,9670,49,9965,0.4917210235825389,97.03963873557451
16870,2021-07-08,8:00 AM,Madhya Pradesh,-,-,780610,9019,790070,1.1415444201146734,98.80263774095967
16871,2021-07-08,8:00 AM,Maharashtra,-,-,5881167,123857,6122893,2.02285096277201,96.05209498189826
16872,2021-07-08,8:00 AM,Manipur,-,-,66578,1229,74341,1.6531927200333598,89.55757926312533
16873,2021-07-08,8:00 AM,Meghalaya,-,-,47597,886,52712,1.6808316891789348,90.29632721202003
16874,2021-07-08,8:00 AM,Mizoram,-,-,18643,100,22703,0.4404704224111351,82.11690085010791
16875,2021-07-08,8:00 AM,Nagaland,-,-,24088,505,25663,1.9678135837587187,93.86275961500994
16876,2021-07-08,8:00 AM,Odisha,-,-,900282,4358,929788,0.4687089960292023,96.82658842660908
16877,2021-07-08,8:00 AM,Puducherry,-,-,114898,1765,118416,1.4905080394541277,97.02911768679908
16878,2021-07-08,8:00 AM,Punjab,-,-,578865,16141,596970,2.70382096252743,96.96718428061712
16879,2021-07-08,8:00 AM,Rajasthan,-,-,943010,8942,952887,0.9384113751158323,98.96346576246712
16880,2021-07-08,8:00 AM,Sikkim,-,-,19287,311,21573,1.4416168358596393,89.40342094284523
16881,2021-07-08,8:00 AM,Tamil Nadu,-,-,2439576,33196,2506848,1.3242127165268895,97.31647072339447
16882,2021-07-08,8:00 AM,Telangana,-,-,613872,3710,629054,0.5897744867690213,97.5865347013134
16883,2021-07-08,8:00 AM,Tripura,-,-,64194,703,69019,1.0185601066373027,93.00917138758894
16884,2021-07-08,8:00 AM,Uttarakhand,-,-,332115,7338,340959,2.1521649230552646,97.4061397411419
16885,2021-07-08,8:00 AM,Uttar Pradesh,-,-,1682321,22666,1706934,1.3278779378698884,98.55805789796209
16886,2021-07-08,8:00 AM,West Bengal,-,-,1473718,17850,1508223,1.1835119872856998,97.71220834054381
16887,2021-07-09,8:00 AM,Andaman and Nicobar Islands,-,-,7351,128,7492,1.7084890549919913,98.11799252536039
16888,2021-07-09,8:00 AM,Andhra Pradesh,-,-,1869417,12946,1914213,0.6763092717477104,97.65982155590835
16889,2021-07-09,8:00 AM,Arunachal Pradesh,-,-,35037,185,38682,0.47825862158109717,90.57701256398325
16890,2021-07-09,8:00 AM,Assam,-,-,499388,4764,527200,0.9036418816388468,94.72458270106222
16891,2021-07-09,8:00 AM,Bihar,-,-,712210,9614,722965,1.3298015809893977,98.5123761177927
16892,2021-07-09,8:00 AM,Chandigarh,-,-,60885,809,61794,1.3091885943619122,98.52898339644625
16893,2021-07-09,8:00 AM,Chhattisgarh,-,-,978654,13467,997035,1.3507048398501558,98.15643382629496
16894,2021-07-09,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10542,4,10579,0.037810757160412135,99.6502504962662
16895,2021-07-09,8:00 AM,Delhi,-,-,1409018,25008,1434873,1.7428720172447318,98.19809836828765
16896,2021-07-09,8:00 AM,Goa,-,-,163159,3086,168210,1.8346114975328458,96.99720587361037
16897,2021-07-09,8:00 AM,Gujarat,-,-,812522,10072,824091,1.2221951216552542,98.59615018244344
16898,2021-07-09,8:00 AM,Haryana,-,-,758589,9525,769148,1.238383250037704,98.62718228481384
16899,2021-07-09,8:00 AM,Himachal Pradesh,-,-,198452,3486,203245,1.7151713449285344,97.64176240497922
16900,2021-07-09,8:00 AM,Jammu and Kashmir,-,-,310326,4353,318023,1.3687689255179656,97.57973479905542
16901,2021-07-09,8:00 AM,Jharkhand,-,-,340573,5119,346168,1.4787617572970349,98.3837327540385
16902,2021-07-09,8:00 AM,Karnataka,-,-,2790453,35663,2864868,1.2448392037608713,97.40249812556809
16903,2021-07-09,8:00 AM,Kerala,-,-,2900600,14250,3025466,0.4710018225291575,95.87283413530345
16904,2021-07-09,8:00 AM,Ladakh,-,-,19815,205,20155,1.0171173406102705,98.31307367898783
16905,2021-07-09,8:00 AM,Lakshadweep,-,-,9695,49,9980,0.49098196392785576,97.14428857715431
16906,2021-07-09,8:00 AM,Madhya Pradesh,-,-,780657,9023,790096,1.1420131224560053,98.80533504789291
16907,2021-07-09,8:00 AM,Maharashtra,-,-,5889982,124296,6131976,2.0270138043593127,96.05357229056344
16908,2021-07-09,8:00 AM,Manipur,-,-,67212,1241,75180,1.6507049747273213,89.40143655227453
16909,2021-07-09,8:00 AM,Meghalaya,-,-,47963,890,53244,1.6715498459920368,90.08151153181579
16910,2021-07-09,8:00 AM,Mizoram,-,-,19007,101,23014,0.438863300599635,82.58885895541844
16911,2021-07-09,8:00 AM,Nagaland,-,-,24218,505,25727,1.9629183348233374,94.13456679752788
16912,2021-07-09,8:00 AM,Odisha,-,-,903178,4415,932330,0.47354477491875197,96.8732101294606
16913,2021-07-09,8:00 AM,Puducherry,-,-,115042,1767,118571,1.4902463502880132,97.0237241821356
16914,2021-07-09,8:00 AM,Punjab,-,-,579111,16157,597195,2.7054814591548824,96.9718433677442
16915,2021-07-09,8:00 AM,Rajasthan,-,-,943190,8942,952956,0.93834342823803,98.97518878101403
16916,2021-07-09,8:00 AM,Sikkim,-,-,19339,312,21795,1.4315209910529938,88.73136040376232
16917,2021-07-09,8:00 AM,Tamil Nadu,-,-,2443141,33253,2510059,1.3247895766593534,97.33400688987788
16918,2021-07-09,8:00 AM,Telangana,-,-,614865,3714,629785,0.5897250649031018,97.6309375421771
16919,2021-07-09,8:00 AM,Tripura,-,-,64666,709,69550,1.0194104960460102,92.97771387491014
16920,2021-07-09,8:00 AM,Uttarakhand,-,-,332240,7338,341023,2.151761024916208,97.42451388909252
16921,2021-07-09,8:00 AM,Uttar Pradesh,-,-,1682579,22676,1707044,1.3283781788870117,98.56682077321966
16922,2021-07-09,8:00 AM,West Bengal,-,-,1475208,17867,1509218,1.1838581305020217,97.74651508264544
16923,2021-07-10,8:00 AM,Andaman and Nicobar Islands,-,-,7352,128,7492,1.7084890549919913,98.1313400961025
16924,2021-07-10,8:00 AM,Andhra Pradesh,-,-,1873993,12960,1917253,0.6759671258827082,97.743646769623
16925,2021-07-10,8:00 AM,Arunachal Pradesh,-,-,35342,186,39085,0.47588588972751694,90.42343610080593
16926,2021-07-10,8:00 AM,Assam,-,-,501869,4788,529693,0.9039198177057277,94.74714598833664
16927,2021-07-10,8:00 AM,Bihar,-,-,712427,9614,723060,1.3296268636074462,98.52944430614333
16928,2021-07-10,8:00 AM,Chandigarh,-,-,60901,809,61811,1.3088285256669523,98.52777013800133
16929,2021-07-10,8:00 AM,Chhattisgarh,-,-,978961,13472,997426,1.3506766416756733,98.14873484348713
16930,2021-07-10,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10553,4,10580,0.03780718336483932,99.74480151228734
16931,2021-07-10,8:00 AM,Delhi,-,-,1409145,25011,1434954,1.7429827018845205,98.20140575934838
16932,2021-07-10,8:00 AM,Goa,-,-,163347,3088,168430,1.833402600486849,96.98212907439292
16933,2021-07-10,8:00 AM,Gujarat,-,-,812718,10073,824147,1.2222334122432041,98.61323283346296
16934,2021-07-10,8:00 AM,Haryana,-,-,758678,9534,769205,1.2394615219609857,98.63144415337914
16935,2021-07-10,8:00 AM,Himachal Pradesh,-,-,198579,3487,203425,1.714145262381713,97.61779525623695
16936,2021-07-10,8:00 AM,Jammu and Kashmir,-,-,310630,4354,318284,1.3679606891958125,97.59522941775269
16937,2021-07-10,8:00 AM,Jharkhand,-,-,340655,5119,346223,1.4785268454146605,98.39178795169587
16938,2021-07-10,8:00 AM,Karnataka,-,-,2793498,35731,2867158,1.2462166368229446,97.43090544713615
16939,2021-07-10,8:00 AM,Kerala,-,-,2911054,14380,3039029,0.47317745240338277,95.78895101033916
16940,2021-07-10,8:00 AM,Ladakh,-,-,19830,206,20167,1.0214707194922397,98.3289532404423
16941,2021-07-10,8:00 AM,Lakshadweep,-,-,9729,49,10002,0.4899020195960808,97.27054589082184
16942,2021-07-10,8:00 AM,Madhya Pradesh,-,-,780695,9024,790125,1.1420977693402943,98.80651795601962
16943,2021-07-10,8:00 AM,Maharashtra,-,-,5900440,125034,6140968,2.0360633698140096,96.08322336152867
16944,2021-07-10,8:00 AM,Manipur,-,-,68171,1251,76032,1.6453598484848484,89.66093223905723
16945,2021-07-10,8:00 AM,Meghalaya,-,-,48380,899,53670,1.6750512390534749,90.14346934972983
16946,2021-07-10,8:00 AM,Mizoram,-,-,19124,103,23551,0.43734873253789647,81.20249670926924
16947,2021-07-10,8:00 AM,Nagaland,-,-,24305,507,25787,1.966106953115911,94.2529181370458
16948,2021-07-10,8:00 AM,Odisha,-,-,906519,4476,935136,0.47864695616466485,96.9398034082743
16949,2021-07-10,8:00 AM,Puducherry,-,-,115234,1768,118697,1.4895068957092428,97.08248734171883
16950,2021-07-10,8:00 AM,Punjab,-,-,579370,16168,597347,2.7066345022240004,96.99052644442845
16951,2021-07-10,8:00 AM,Rajasthan,-,-,943260,8943,953018,0.9383873127265172,98.976094890128
16952,2021-07-10,8:00 AM,Sikkim,-,-,19476,312,21965,1.4204416116549057,88.66833598907353
16953,2021-07-10,8:00 AM,Tamil Nadu,-,-,2446552,33322,2513098,1.325933170930859,97.35203322751441
16954,2021-07-10,8:00 AM,Telangana,-,-,615852,3720,630514,0.5899948296152029,97.67459564736073
16955,2021-07-10,8:00 AM,Tripura,-,-,65095,712,69961,1.0177098669258586,93.04469633081288
16956,2021-07-10,8:00 AM,Uttarakhand,-,-,332431,7338,341088,2.1513509710104137,97.46194530443756
16957,2021-07-10,8:00 AM,Uttar Pradesh,-,-,1682741,22689,1707127,1.329075106890114,98.57151811200924
16958,2021-07-10,8:00 AM,West Bengal,-,-,1476632,17886,1510208,1.184340170360639,97.7767300928084
16959,2021-07-11,8:00 AM,Andaman and Nicobar Islands,-,-,7352,129,7492,1.7218366257341164,98.1313400961025
16960,2021-07-11,8:00 AM,Andhra Pradesh,-,-,1877930,12986,1920178,0.6762914688117455,97.79978731138468
16961,2021-07-11,8:00 AM,Arunachal Pradesh,-,-,35634,188,39563,0.4751914667745116,90.0690038672497
16962,2021-07-11,8:00 AM,Assam,-,-,504723,4812,532084,0.9043684831718299,94.85776681877297
16963,2021-07-11,8:00 AM,Bihar,-,-,712663,9618,723147,1.3300200374197777,98.55022561111365
16964,2021-07-11,8:00 AM,Chandigarh,-,-,60914,809,61823,1.3085744787538618,98.52967342251266
16965,2021-07-11,8:00 AM,Chhattisgarh,-,-,979448,13475,997785,1.3504913383143662,98.16222933798363
16966,2021-07-11,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10555,4,10584,0.03779289493575208,99.7260015117158
16967,2021-07-11,8:00 AM,Delhi,-,-,1409226,25012,1435030,1.7429600774896692,98.20184943868769
16968,2021-07-11,8:00 AM,Goa,-,-,163530,3095,168585,1.8358691461280658,97.00151259008808
16969,2021-07-11,8:00 AM,Gujarat,-,-,812976,10073,824200,1.2221548167920406,98.63819461295802
16970,2021-07-11,8:00 AM,Haryana,-,-,758728,9542,769243,1.2404402769995957,98.63307173415943
16971,2021-07-11,8:00 AM,Himachal Pradesh,-,-,198738,3490,203563,1.7144569494456263,97.6297264237607
16972,2021-07-11,8:00 AM,Jammu and Kashmir,-,-,310985,4356,318469,1.3677940396082506,97.65000675104956
16973,2021-07-11,8:00 AM,Jharkhand,-,-,340737,5119,346279,1.4782877390774491,98.39955642704294
16974,2021-07-11,8:00 AM,Karnataka,-,-,2796377,35779,2869320,1.2469504969818632,97.45782972969205
16975,2021-07-11,8:00 AM,Kerala,-,-,2922921,14489,3053116,0.4745643467198757,95.73566808467153
16976,2021-07-11,8:00 AM,Ladakh,-,-,19865,206,20186,1.02050926384623,98.40978896264738
16977,2021-07-11,8:00 AM,Lakshadweep,-,-,9751,49,10011,0.4894615922485266,97.4028568574568
16978,2021-07-11,8:00 AM,Madhya Pradesh,-,-,780735,9025,790152,1.1421853010559992,98.80820399113081
16979,2021-07-11,8:00 AM,Maharashtra,-,-,5906466,125528,6149264,2.0413499892019598,96.05159251578725
16980,2021-07-11,8:00 AM,Manipur,-,-,68654,1258,76820,1.6375943764644623,89.36995574069253
16981,2021-07-11,8:00 AM,Meghalaya,-,-,48886,906,54155,1.672975717846921,90.27051980426553
16982,2021-07-11,8:00 AM,Mizoram,-,-,19387,105,23993,0.437627641395407,80.80273413078814
16983,2021-07-11,8:00 AM,Nagaland,-,-,24418,507,25898,1.9576801297397484,94.2852729940536
16984,2021-07-11,8:00 AM,Odisha,-,-,909639,4534,937470,0.48364214321524956,97.03126500048002
16985,2021-07-11,8:00 AM,Puducherry,-,-,115489,1769,118831,1.4886687817152089,97.18760256162112
16986,2021-07-11,8:00 AM,Punjab,-,-,579618,16177,597469,2.7075881761229454,97.01222992322614
16987,2021-07-11,8:00 AM,Rajasthan,-,-,943379,8945,953074,0.9385420229698849,98.98276524173359
16988,2021-07-11,8:00 AM,Sikkim,-,-,19606,313,22163,1.412263682714434,88.46275323737761
